,moves
1607,1.0
1608,4.0
1609,4.0
1610,13.0
1611,6.0
1612,5.0
1613,17.0
1614,6.0
1615,2.0
1616,6.0
1617,1.0
1618,10.0
1619,23.0
1620,6.0
1621,2.0
1622,3.0
1623,10.0
1624,7.0
1625,1.0
1626,2.0
1627,5.0
1628,1.0
1629,25.0
1630,29.0
1631,8.0
1632,1.0
1633,6.0
1634,1.0
1635,12.0
1636,2.0
1637,4.0
1638,3.0
1639,12.0
1640,1.0
1641,8.0
1642,16.0
1643,1.0
1644,12.0
1645,1.0
1646,1.0
1647,7.0
1648,14.0
1649,1.0
1650,1.0
1651,20.0
1652,1.0
1653,1.0
1654,5.0
1655,2.0
1656,4.0
1657,5.0
1658,14.0
1659,1.0
1660,9.0
1661,3.0
1662,30.0
1663,4.0
1664,10.0
1665,11.0
1666,1.0
1667,15.0
1668,30.0
1669,3.0
1670,23.0
1671,6.0
1672,2.0
1673,3.0
1674,1.0
1675,7.0
1676,6.0
1677,2.0
1678,16.0
1679,30.0
1680,5.0
1681,9.0
1682,13.0
1683,3.0
1684,17.0
1685,1.0
1686,1.0
1687,16.0
1688,4.0
1689,2.0
1690,10.0
1691,7.0
1692,6.0
1693,10.0
1694,11.0
1695,2.0
1696,23.0
1697,2.0
1698,6.0
1699,6.0
1700,20.0
1701,2.0
1702,5.0
1703,20.0
1704,6.0
1705,16.0
1706,1.0
1707,6.0
1708,1.0
1709,5.0
1710,5.0
1711,11.0
1712,1.0
1713,3.0
1714,2.0
1715,1.0
1716,3.0
1717,27.0
1718,1.0
1719,25.0
1720,28.0
1721,2.0
1722,3.0
1723,3.0
1724,1.0
1725,13.0
1726,1.0
1727,5.0
1728,3.0
1729,3.0
1730,5.0
1731,4.0
1732,14.0
1733,3.0
1734,9.0
1735,11.0
1736,30.0
1737,1.0
1738,3.0
1739,1.0
1740,3.0
1741,17.0
1742,30.0
1743,7.0
1744,1.0
1745,10.0
1746,12.0
1747,17.0
1748,13.0
1749,25.0
1750,10.0
1751,2.0
1752,8.0
1753,5.0
1754,14.0
1755,1.0
1756,27.0
1757,12.0
1758,2.0
1759,9.0
1760,30.0
1761,2.0
1762,1.0
1763,1.0
1764,30.0
1765,12.0
1766,8.0
1767,7.0
1768,6.0
1769,30.0
1770,16.0
1771,9.0
1772,2.0
1773,12.0
1774,13.0
1775,17.0
1776,19.0
1777,1.0
1778,1.0
1779,4.0
1780,6.0
1781,1.0
1782,30.0
1783,1.0
1784,8.0
1785,6.0
1786,1.0
1787,30.0
1788,20.0
1789,1.0
1790,30.0
1791,30.0
1792,1.0
1793,7.0
1794,1.0
1795,9.0
1796,9.0
1797,29.0
1798,7.0
1799,2.0
1800,1.0
1801,5.0
1802,1.0
1803,2.0
1804,5.0
1805,3.0
1806,1.0
1807,11.0
1808,10.0
1809,4.0
1810,20.0
1811,1.0
1812,1.0
1813,9.0
1814,6.0
1815,1.0
1816,8.0
1817,15.0
1818,13.0
